LOANID,ORIG_CHN,ORIG_RT,ORIG_AMT,ORIG_TRM,OLTV,NUM_BO,DTI,CSCORE_B,FTHB_FLG,PURPOSE,PROP_TYP,NUM_UNIT,OCC_STAT,STATE,VinYr,RELOCATION_FLG,LAST_UPB_LOANAMT_PERCENT1,LAST_UPB_ORIG_VAL_PERCENT,Zero.Bal.Code,MOD_FLAG,FCC_FLC
124640,B,6.5,313000,360,80,2,29,760,Y,P,SF,1,P,GA,2006,N,100,80,1,N,Not Foreclosed
151302,C,6.375,136000,360,95,1,40,736,Y,P,PU,1,P,IN,2006,N,78.21520588,74.30444561,1,N,Not Foreclosed
244102,B,5.875,300000,360,60,1,44,788,N,R,PU,1,P,TX,2008,N,99.17023333,59.50214,1,N,Not Foreclosed
58734,R,6.125,130000,360,34,2,32,798,N,C,PU,1,P,CA,2006,N,87.19707692,29.64700615,1,N,Not Foreclosed
135320,B,7,80000,360,95,1,36,810,N,P,SF,1,P,PA,2006,N,29.8657125,28.37242687,1,N,Not Foreclosed
99513,C,6.125,330000,360,79,1,18,704,N,C,PU,1,P,AZ,2006,N,94.1019,74.340501,9,N,Foreclosed
138975,B,7.5,153000,360,69,1,50,656,N,C,SF,1,P,FL,2006,N,98.33330719,67.84998197,9,N,Foreclosed
31573,R,6.25,70000,360,90,1,42,727,N,C,SF,1,P,FL,2005,N,96.74765714,87.07289143,9,N,Foreclosed
104068,B,6.125,310000,360,55,2,22,714,N,C,SF,1,P,MA,2006,N,95.67980645,52.62389355,1,N,Not Foreclosed
217888,C,5.25,206000,360,75,2,24,796,N,R,SF,1,P,IA,2008,N,95.55513107,71.6663483,1,N,Not Foreclosed
230553,C,6.375,219000,360,80,2,60,717,N,P,PU,1,S,AZ,2008,N,98.46780365,78.77424292,1,N,Not Foreclosed
98422,C,6.125,292000,240,94,2,47,684,Y,P,SF,1,P,VA,2006,N,79.71668493,74.93368383,1,N,Not Foreclosed
262353,B,6.75,124000,360,94,1,62,720,N,P,SF,1,P,MS,2008,N,99.20739516,93.25495145,9,N,Foreclosed
136887,R,6.625,356000,360,80,2,54,678,N,P,PU,1,P,ID,2006,N,95.95298315,76.76238652,9,N,Foreclosed
50886,C,6,184000,360,80,2,39,746,N,R,SF,1,P,TN,2006,N,90.53142935,72.42514348,1,N,Not Foreclosed
159168,C,5.875,387000,360,63,2,30,699,N,C,SF,1,P,CA,2007,N,97.75081654,61.58301442,1,N,Not Foreclosed
132123,C,6.5,262000,360,79,2,36,674,N,C,SF,1,P,NV,2006,N,95.41090458,75.37461462,9,N,Foreclosed
210701,R,6.5,26000,180,32,2,20,633,N,R,SF,1,P,TX,2008,N,85.85823077,27.47463385,1,N,Not Foreclosed
170802,R,6.5,320000,360,80,2,35,801,N,C,SF,1,S,GA,2007,N,98.78580625,79.028645,1,N,Not Foreclosed
181594,C,6,300000,180,52,1,40,756,Y,P,CO,1,P,NJ,2007,N,92.69680333,48.20233774,1,N,Not Foreclosed
237250,C,7.25,386000,360,71,1,46,674,N,C,SF,1,I,CA,2008,N,99.75144301,70.82352453,9,N,Foreclosed
200436,C,5.875,287000,360,88,1,57,716,N,R,CO,1,P,WI,2008,N,95.22387805,83.79701268,1,N,Not Foreclosed
24400,B,6,235000,360,85,1,43,639,N,R,SF,1,P,KY,2005,N,95.88819149,81.50496277,9,N,Foreclosed
140823,C,6.625,274000,360,90,2,43,643,N,P,SF,1,P,WA,2006,N,96.84524088,87.1607168,9,N,Foreclosed
68388,C,6.625,139000,360,70,2,43,744,N,C,SF,1,P,MD,2006,N,93.40473381,65.38331366,9,N,Foreclosed
18991,C,5.875,347000,360,68,2,17,661,N,C,SF,1,P,CA,2005,N,95.22019885,64.74973522,3,N,Foreclosed
58143,R,6.125,409000,240,95,1,39,712,Y,P,SF,1,P,NJ,2006,N,79.59350367,75.61382848,1,N,Not Foreclosed
106595,C,6.875,131000,360,68,2,28,693,N,C,SF,1,I,CA,2006,N,95.00291603,64.60198291,9,N,Foreclosed
208333,B,6.25,211000,360,80,1,28,738,N,P,CO,1,S,CO,2007,N,0.808535545,0.646828436,1,N,Not Foreclosed
187181,C,6.625,120000,360,80,1,46,705,N,R,SF,1,P,MI,2007,N,98.688275,78.95062,9,N,Foreclosed
265471,R,7.375,160000,360,80,1,62,645,N,P,SF,1,P,NY,2008,N,95.15155625,76.121245,1,N,Not Foreclosed
43949,C,6.25,161000,360,90,2,39,639,N,C,SF,1,P,MI,2005,N,98.99257764,89.09331988,1,N,Not Foreclosed
109592,R,6.54,117000,360,50,1,39,686,Y,P,SF,1,P,FL,2006,N,89.90439316,44.95219658,1,N,Not Foreclosed
23213,R,5.375,153000,360,90,1,22,718,N,C,SF,1,P,MS,2005,N,87.10779085,78.39701176,1,N,Not Foreclosed
69468,B,6.375,82000,360,80,2,26,761,Y,P,SF,1,P,MO,2006,N,96.16615854,76.93292683,1,N,Not Foreclosed
9210,C,5.5,177000,360,47,1,59,683,N,R,CO,1,P,MD,2005,N,89.58761017,42.10617678,2,N,Foreclosed
75979,C,6.375,96000,360,90,1,30,769,N,P,SF,1,P,TN,2006,N,96.73539583,87.06185622,1,N,Not Foreclosed
187379,C,6.5,284000,360,80,1,39,701,N,R,SF,1,P,TX,2007,N,98.59134859,78.87307887,1,N,Not Foreclosed
138257,R,7.125,146000,360,89,1,39,691,N,R,SF,1,P,WA,2006,N,93.03927397,82.80495385,9,N,Foreclosed
9205,R,5.5,54000,360,32,2,10,792,N,R,SF,1,P,AL,2005,N,94.27364815,30.16756741,1,N,Not Foreclosed
156884,B,7.25,229000,360,90,1,44,652,N,C,SF,1,P,MN,2007,N,99.28863755,89.35977381,3,N,Foreclosed
4893,C,5.875,160000,360,63,2,39,758,N,R,SF,1,P,IL,2005,N,91.93926875,57.92173931,1,N,Not Foreclosed
219983,B,6,284000,360,90,2,31,705,N,P,SF,1,P,CA,2007,N,93.51714085,84.16542676,1,N,Not Foreclosed
96975,C,6.5,140000,360,74,1,16,797,N,C,SF,1,P,IL,2006,N,96.30972857,71.26919914,1,N,Not Foreclosed
18043,C,5.375,288000,360,80,2,45,703,N,P,SF,1,P,OR,2005,N,95.45727431,76.36581944,9,N,Foreclosed
41406,R,5.875,30000,180,17,1,20,799,N,P,CO,1,P,IN,2005,N,92.33283333,15.69658167,1,N,Not Foreclosed
198652,R,5.85,341000,360,57,2,26,797,N,C,SF,1,P,NM,2008,N,99.16635191,56.52482059,1,N,Not Foreclosed
206926,C,6.5,194000,360,97,1,35,643,N,P,PU,1,P,SC,2008,N,98.50215464,95.54709,9,N,Foreclosed
236793,C,6.5,368000,360,80,1,46,786,Y,P,SF,1,P,CA,2008,N,97.99512772,78.39610217,1,N,Not Foreclosed
245552,B,6.375,158000,360,80,1,43,819,N,P,CO,1,P,FL,2008,N,90.98599367,72.78879494,1,N,Not Foreclosed
60059,R,6.375,120000,360,61,2,25,799,N,P,SF,1,P,IL,2006,N,96.9962,59.16768199,1,N,Not Foreclosed
206839,C,5.875,153000,360,80,2,30,782,N,P,SF,1,P,NC,2007,N,98.20000654,78.56000523,1,N,Not Foreclosed
90969,R,6.75,324000,360,80,1,39,740,Y,P,SF,1,P,CA,2006,N,96.3636358,77.09090864,3,N,Foreclosed
17273,R,6.5,76000,180,79,2,34,651,N,C,SF,1,P,TX,2005,N,77.47526316,61.20545789,1,N,Not Foreclosed
192051,B,6.625,170000,360,61,1,42,631,N,R,CO,1,P,FL,2007,N,99.00224118,60.39136712,2,N,Foreclosed
163432,B,6.75,165000,360,33,2,33,767,N,C,CO,1,P,CA,2007,N,97.11163636,32.04684,1,N,Not Foreclosed
74920,R,6.625,41000,180,80,1,39,787,N,P,SF,1,P,AR,2006,N,100,80,1,N,Not Foreclosed
93095,R,6,150000,360,63,1,26,786,N,P,CO,1,P,NJ,2006,N,95.82462667,60.3695148,1,N,Not Foreclosed
72843,R,6.5,80000,180,80,2,18,806,N,P,SF,2,I,TN,2006,N,78.95805,63.16644,1,N,Not Foreclosed
27435,C,6.375,102000,360,74,1,43,657,N,C,SF,1,P,VA,2005,N,94.09892157,69.63320196,9,N,Foreclosed
183148,C,5.5,208000,360,95,1,58,809,N,P,PU,1,P,AZ,2007,N,97.71177404,92.82618535,9,N,Foreclosed
222643,R,5.875,226000,360,75,2,26,780,N,R,SF,1,P,OH,2008,N,97.80272124,73.35204093,1,N,Not Foreclosed
152416,C,6.5,234000,360,80,2,42,758,N,P,SF,1,P,NV,2006,N,97.1395812,77.71166496,3,Y,Not Foreclosed
195319,C,6.25,51000,240,55,2,27,695,N,R,SF,1,P,IA,2008,N,86.09984314,47.35491373,1,Y,Not Foreclosed
192246,R,6.375,150000,360,43,2,21,796,N,P,CO,1,P,OH,2007,N,98.45762667,42.33677947,1,N,Not Foreclosed
151611,R,6.625,95000,180,33,4,16,795,N,P,SF,1,P,IL,2006,N,1.531526316,0.505403684,1,N,Not Foreclosed
136057,R,6.625,86000,360,32,2,36,801,N,P,SF,1,P,MT,2006,N,97.86932558,31.31818419,1,N,Not Foreclosed
109231,C,6.75,265000,360,61,2,39,766,N,C,SF,1,P,CA,2006,N,96.31683396,58.75326872,1,N,Not Foreclosed
234013,C,6.375,396000,360,90,1,60,693,N,P,SF,1,P,CA,2008,N,96.02429798,86.42186818,1,N,Not Foreclosed
79481,C,6,153000,360,80,1,59,747,Y,P,CO,1,P,CO,2006,N,98.01340523,78.41072418,9,N,Foreclosed
148681,C,6.375,98000,360,80,2,35,698,N,P,SF,1,P,AR,2006,N,96.80285714,77.44228571,1,N,Not Foreclosed
196216,C,6.5,86000,360,58,1,22,658,N,C,SF,1,P,NY,2007,N,99.68881395,57.81951209,9,N,Foreclosed
45422,R,6.375,180000,360,65,1,43,708,N,C,SF,1,P,CA,2006,N,98.89631111,64.28260223,1,N,Not Foreclosed
260108,B,5.875,563000,360,75,2,31,776,N,R,PU,1,P,CA,2008,N,97.30938366,72.98203774,1,N,Not Foreclosed
68950,C,6.5,160000,360,60,1,30,748,N,C,SF,1,P,MA,2006,N,31.73953125,19.04371875,1,N,Not Foreclosed
38229,C,6,320000,360,80,2,52,766,N,C,SF,1,S,WI,2005,N,96.10945625,76.887565,1,N,Not Foreclosed
164396,R,6.625,206000,240,47,2,43,749,N,C,SF,1,P,IL,2007,N,82.85802913,38.94327369,1,N,Not Foreclosed
25869,R,5.75,155000,360,80,2,26,647,N,C,PU,1,P,ID,2005,N,96.52283226,77.21826581,1,N,Not Foreclosed
74183,C,6.25,306000,360,80,2,34,782,N,P,SF,1,P,NY,2006,N,94.98702941,75.98962353,1,N,Not Foreclosed
44978,B,6.5,193000,360,78,1,28,655,N,C,SF,1,P,CA,2006,N,95.29177202,74.32758219,3,N,Foreclosed
238131,B,6.375,340000,360,49,1,34,807,N,C,SF,1,P,CO,2008,N,100,49,1,N,Not Foreclosed
187903,R,6.25,216000,360,80,1,51,697,N,P,SF,1,P,GA,2007,Y,98.41710648,78.73368519,1,N,Not Foreclosed
97847,C,6.375,60000,360,72,2,51,732,N,R,SF,1,I,WI,2006,N,85.36995,61.466364,1,N,Not Foreclosed
229917,C,5.375,224000,360,80,1,43,786,N,R,SF,1,P,GA,2008,N,94.96908929,75.97527143,1,N,Not Foreclosed
135865,R,6.875,232000,360,80,2,43,727,N,C,CO,1,P,WI,2006,N,100,80,1,N,Not Foreclosed
248952,C,5.75,174000,360,80,1,51,790,N,R,PU,1,P,AZ,2008,N,98.71212069,78.96969655,2,N,Foreclosed
110930,R,6.5,222000,360,57,2,34,631,N,C,PU,1,P,NV,2006,N,99.92793243,56.95892149,2,Y,Foreclosed
132985,C,7,92000,360,90,2,24,647,N,P,CO,1,S,FL,2006,N,95.86104348,86.27493915,9,N,Foreclosed
101679,C,6.25,150000,360,45,1,52,707,N,C,CO,1,P,MD,2006,N,96.36734667,43.365306,9,N,Foreclosed
38665,R,6.3,103000,360,89,1,51,768,Y,P,CO,1,P,IL,2005,N,91.21672816,81.18288806,9,N,Foreclosed
196269,R,5.875,340000,240,68,2,37,658,N,C,SF,1,P,CA,2008,N,91.07238235,61.92922,1,N,Not Foreclosed
220386,B,5.875,260000,360,79,2,36,803,N,C,SF,1,P,CA,2008,N,93.62551538,73.96415715,1,N,Not Foreclosed
57271,R,6.75,98000,360,70,1,62,739,N,C,SF,1,P,IN,2006,N,93.12659184,65.18861429,9,N,Foreclosed
193067,R,5.5,113000,180,68,2,39,684,N,C,SF,1,P,GU,2007,N,87.68835398,59.6280807,1,N,Not Foreclosed
221602,C,7.5,365000,360,67,2,60,774,N,R,SF,1,P,CA,2007,N,99.24518082,66.49427115,3,Y,Foreclosed
149528,R,6,124000,360,69,2,38,631,N,C,SF,1,P,CA,2005,N,100,69.00000001,1,N,Not Foreclosed
262008,C,6.375,198000,360,58,2,51,777,N,C,PU,1,P,WA,2008,N,94.5505202,54.83930172,1,N,Not Foreclosed
3735,R,7,100000,360,85,1,38,689,N,C,SF,1,I,GA,2005,N,82.75987,70.3458895,1,N,Not Foreclosed
72404,C,6.625,117000,360,70,2,43,603,N,C,SF,1,P,AZ,2006,N,98.9085641,69.23599489,1,N,Not Foreclosed
153838,B,6.625,191000,360,80,2,33,776,N,P,SF,1,P,GA,2006,N,96.82419895,77.45935916,1,N,Not Foreclosed
215322,C,6.375,350000,360,45,2,37,771,N,C,SF,1,P,CA,2007,N,96.55758571,43.45091357,1,N,Not Foreclosed
100425,R,6.625,208000,360,80,2,48,693,N,C,SF,1,P,FL,2006,N,96.06291346,76.85033077,9,N,Foreclosed
36624,C,5.375,58000,180,80,2,47,779,N,P,SF,1,S,MT,2005,N,100,80,1,N,Not Foreclosed
248294,R,5.5,335000,360,71,1,46,725,N,R,SF,1,P,CA,2008,N,94.18563881,66.87180355,1,N,Not Foreclosed
112645,C,6.5,175000,360,64,2,29,801,N,P,SF,1,S,WI,2006,N,82.21773714,52.61935177,1,N,Not Foreclosed
11828,B,5.75,135000,360,54,2,41,781,N,R,SF,1,P,CA,2005,N,19.78959259,10.68638,1,N,Not Foreclosed
93162,C,6,195000,360,50,1,36,658,N,C,SF,1,P,CA,2006,N,87.76602564,43.88301282,1,N,Not Foreclosed
243734,B,6.375,99000,120,44,1,27,767,N,R,PU,1,I,MN,2008,N,90.69046465,39.90380444,1,N,Not Foreclosed
261326,C,7.25,176000,360,80,1,59,715,N,P,SF,1,I,OR,2008,N,99.19835227,79.35868182,1,N,Not Foreclosed
144212,R,6.625,308000,360,74,1,23,748,N,C,SF,1,S,FL,2006,N,79.14571104,58.56782617,1,N,Not Foreclosed
79074,C,6,81000,360,94,2,26,740,N,R,SF,1,P,TN,2006,N,86.57623457,81.38166049,1,N,Not Foreclosed
208247,C,5.875,135000,360,76,1,35,698,N,R,SF,1,P,ND,2007,N,95.4998963,72.57992119,1,N,Not Foreclosed
168331,C,6.625,201000,360,80,1,52,813,N,P,CO,1,P,IL,2007,N,96.40071144,77.12056915,1,N,Not Foreclosed
83482,R,6.875,155000,338,80,1,48,734,N,P,SF,1,S,FL,2006,N,88.36493548,70.69194839,1,N,Not Foreclosed
220925,R,5.875,388000,360,78,2,62,779,N,R,SF,1,P,MI,2008,N,98.45850515,76.79763402,1,N,Not Foreclosed
160219,B,6.625,155000,360,54,1,42,713,N,C,SF,1,P,FL,2007,N,94.08317419,50.80491407,1,N,Not Foreclosed
1105,C,5.875,124000,360,80,2,47,738,N,R,SF,1,P,AZ,2005,N,92.92751613,74.3420129,9,N,Foreclosed
96181,C,6.5,100000,360,66,1,41,554,N,C,SF,1,P,GA,2006,N,104.49533,68.96691781,6,Y,Not Foreclosed
133522,B,6.625,144000,360,76,2,33,754,N,R,SF,1,P,IL,2006,N,93.82820833,71.30943834,1,N,Not Foreclosed
115966,R,6.375,135000,180,68,1,36,693,N,C,SF,1,P,FL,2006,N,72.84374074,49.53374369,9,N,Not Foreclosed
80562,C,6.625,113000,240,93,2,33,657,N,R,SF,1,P,NC,2006,N,86.34837168,80.30398569,1,N,Not Foreclosed
186370,B,6.875,198000,360,90,1,49,642,N,C,SF,1,P,PA,2007,N,91.51097475,82.35987727,1,N,Not Foreclosed
128926,C,5.875,126000,360,56,2,22,772,N,P,SF,1,P,PA,2006,N,85.90861905,48.10882667,1,N,Not Foreclosed
48325,C,6.5,154000,360,80,2,45,778,N,P,SF,1,P,MO,2006,N,88.64367532,70.91494026,1,N,Not Foreclosed
190074,C,6.375,296000,360,95,2,53,788,N,P,CO,1,P,MD,2007,N,99.29088851,94.32634408,3,N,Foreclosed
90064,B,6.625,308000,240,77,1,32,766,N,R,SF,1,P,NY,2006,N,84.60592857,65.146565,1,N,Not Foreclosed
151165,R,6.375,225000,360,69,2,20,798,N,C,SF,1,S,TN,2006,N,6.018222222,4.152573334,1,N,Not Foreclosed
207289,B,6,238000,360,95,2,34,742,N,P,PU,1,P,CA,2008,N,93.38829832,88.7188834,1,N,Not Foreclosed
227616,C,5.5,205000,360,90,1,46,717,N,R,SF,1,P,GA,2008,N,94.65038049,85.18534244,6,Y,Not Foreclosed
83847,C,6.375,263000,360,62,2,47,640,N,C,SF,1,P,CA,2006,N,94.94698099,58.86712821,9,N,Foreclosed
137600,C,6.375,90000,360,54,1,18,791,N,P,SF,1,P,GA,2006,N,93.24403333,50.35177799,1,N,Not Foreclosed
95067,C,6.625,336000,360,70,2,26,778,N,C,SF,1,P,CA,2006,N,93.37423512,65.36196458,1,N,Not Foreclosed
240681,B,6.875,417000,360,53,1,42,648,N,C,SF,1,S,FL,2008,N,99.40171942,52.68291129,1,N,Not Foreclosed
222344,C,6.375,247000,360,80,1,44,790,N,P,PU,1,P,TX,2007,N,98.29302429,78.63441943,1,N,Not Foreclosed
153939,R,6.25,290000,180,50,1,24,627,N,P,PU,1,P,FL,2006,N,68.83163448,34.41581724,1,N,Not Foreclosed
47483,B,6.5,108000,360,80,1,61,729,Y,P,SF,1,P,MI,2006,N,95.0202963,76.01623704,9,N,Foreclosed
262487,R,6.25,42000,180,32,2,12,674,N,R,SF,1,P,TX,2008,N,67.6845,21.65904,1,N,Not Foreclosed
91362,B,6.5,92000,360,65,1,43,659,N,C,SF,1,P,AZ,2006,N,96.85029348,62.95269078,3,N,Foreclosed
98090,B,6.375,175000,360,59,3,39,688,N,P,CP,1,S,NY,2006,N,93.1182,54.939738,1,N,Not Foreclosed
113126,R,6.75,146000,360,55,1,40,718,N,C,SF,1,P,SC,2006,N,84.28742466,46.35808355,1,N,Not Foreclosed
168229,R,6.375,175000,360,78,2,36,755,Y,P,PU,1,P,GA,2007,N,98.89713143,77.1397625,1,N,Not Foreclosed
186292,B,7,44000,360,69,2,52,661,N,R,SF,1,I,TX,2007,N,96.4235,66.532215,9,N,Not Foreclosed
67413,R,6.875,147000,360,84,2,30,643,N,R,SF,1,P,ME,2006,N,96.52348299,81.07972571,1,N,Not Foreclosed
169488,R,6.125,170000,360,54,1,22,801,N,C,SF,1,P,WA,2007,N,80.22868235,43.32348847,1,N,Not Foreclosed
106007,R,7.125,62000,360,80,1,16,794,N,P,SF,1,I,GA,2006,N,78.57383871,62.85907097,1,N,Not Foreclosed
21233,R,5.5,308000,360,80,2,54,682,N,P,SF,1,P,TX,2005,N,87.34265584,69.87412468,1,N,Not Foreclosed
247917,R,6.5,303000,360,92,2,59,645,Y,P,SF,1,P,NJ,2008,N,98.20792409,90.35129017,3,N,Foreclosed
10166,R,5.875,272000,360,35,2,29,752,N,R,SF,1,P,MA,2005,N,98.08294853,34.32903199,1,N,Not Foreclosed
48304,C,6.25,354000,360,70,2,34,631,N,C,SF,1,P,CA,2006,N,83.45707627,58.41995339,1,N,Not Foreclosed
238879,R,6.75,383000,360,90,1,35,688,N,P,SF,1,P,VA,2008,N,96.57909399,86.9211846,1,N,Not Foreclosed
25174,C,5.25,188000,360,80,2,50,789,N,P,PU,1,P,WA,2005,N,86.50961702,69.20769362,1,N,Not Foreclosed
87517,B,6.25,212000,360,68,1,40,679,N,C,PU,1,P,FL,2006,N,96.82092925,65.83823188,9,N,Foreclosed
227397,R,6.125,249000,360,90,2,53,777,N,P,SF,1,I,TN,2008,N,96.66970281,87.00273253,3,N,Foreclosed
75803,R,6.625,156000,360,53,2,35,742,N,C,SF,1,P,FL,2006,N,97.65817949,51.75883514,1,N,Not Foreclosed
110872,R,6.5,91000,360,60,2,25,709,N,C,SF,1,P,FL,2006,N,92.45942857,55.47565713,9,N,Not Foreclosed
92529,R,6.5,280000,360,56,1,37,613,N,C,SF,1,P,NY,2006,N,98.88228571,55.37408,1,N,Not Foreclosed
21655,C,5.5,330000,360,80,2,32,656,N,C,SF,1,P,CA,2005,N,95.84471515,76.67577212,9,N,Foreclosed
250933,R,7.75,67000,360,59,1,49,674,N,C,SF,1,I,MS,2008,N,96.78708955,57.10438284,9,N,Not Foreclosed
42869,C,6,100000,360,50,2,59,638,N,C,PU,1,P,FL,2005,N,83.11293,41.556465,1,N,Not Foreclosed
121039,C,6.875,220000,360,74,2,25,805,N,C,SF,1,P,AZ,2006,N,95.91652727,70.97823018,1,N,Not Foreclosed
90808,C,6.5,84000,360,64,1,26,772,N,C,SF,1,P,WI,2006,N,95.2917381,60.98671238,1,N,Not Foreclosed
20941,R,5.1,112000,180,34,1,52,716,N,C,SF,1,P,OH,2005,N,82.68325,28.112305,1,N,Not Foreclosed
233044,R,6.375,90000,300,78,2,8,757,N,R,SF,1,P,PA,2008,N,94.28578889,73.54291533,1,N,Not Foreclosed
141342,B,6.75,203000,240,67,2,53,635,N,C,SF,1,P,NH,2006,N,100,67.00000001,1,N,Not Foreclosed
220900,B,5.5,417000,180,39,1,60,794,N,R,PU,1,P,CA,2008,N,97.06128777,37.85390223,1,N,Not Foreclosed
38183,R,6,205000,360,86,2,24,709,N,C,PU,1,P,AZ,2005,N,97.87656098,84.17384244,1,N,Not Foreclosed
121050,B,6.5,294000,360,70,2,60,693,N,C,CO,1,P,CA,2006,N,100,70,1,N,Not Foreclosed
75723,R,6.75,340000,360,53,2,54,625,N,C,SF,1,P,CA,2006,N,95.75750588,50.75147811,2,N,Foreclosed
115544,B,5.75,117000,180,60,2,44,673,N,C,SF,1,P,DE,2006,N,8.493923077,5.096353846,1,N,Not Foreclosed
207152,R,5.625,206000,360,90,1,55,622,Y,P,SF,1,P,CA,2008,N,96.58609709,86.92748738,9,N,Foreclosed
74982,C,6,301000,360,80,1,30,705,N,P,PU,1,P,NV,2006,N,94.0379402,75.23035216,9,N,Foreclosed
59795,R,6.75,177000,360,68,2,57,662,N,C,SF,1,P,FL,2006,N,92.63921469,62.994666,1,N,Not Foreclosed
184850,B,6.125,187000,360,80,2,10,800,N,P,SF,1,I,UT,2007,N,92.66102139,74.12881711,1,N,Not Foreclosed
113341,C,6.625,250000,360,44,2,48,715,N,C,SF,1,P,FL,2006,N,95.619408,42.07253952,9,N,Foreclosed
243351,C,6.25,340000,360,80,4,27,793,N,P,SF,1,S,NY,2008,N,97.36549118,77.89239294,1,N,Not Foreclosed
210764,C,5.375,90000,180,34,2,18,806,N,C,PU,1,P,MO,2008,N,75.62528889,25.71259822,1,N,Not Foreclosed
202808,R,5.875,150000,354,39,2,26,817,N,R,SF,1,S,VA,2008,N,94.56450667,36.8801576,1,N,Not Foreclosed
113953,B,6.75,218000,360,75,1,41,605,Y,P,SF,1,P,CA,2006,N,97.37019266,73.02764449,6,N,Not Foreclosed
160677,B,6.875,352000,360,80,1,49,620,N,C,SF,1,P,IL,2007,N,97.84510227,78.27608182,6,N,Not Foreclosed
163129,R,6.875,102000,360,25,2,19,732,N,R,SF,1,P,CA,2007,N,96.23519608,24.05879902,1,N,Not Foreclosed
69908,B,6.875,106000,240,40,2,54,692,N,C,MH,1,P,CO,2006,N,97.14841509,38.85936604,1,N,Not Foreclosed
199518,R,6,272000,360,80,1,55,777,Y,P,CO,1,P,WA,2007,N,96.10599632,76.88479706,1,N,Not Foreclosed
23112,R,5.875,105000,360,68,1,39,737,N,C,SF,1,P,OH,2005,N,90.49321905,61.53538895,1,N,Not Foreclosed
254646,C,6.25,102000,240,80,2,24,797,N,P,SF,1,I,AR,2008,N,84.20426471,67.36341176,1,N,Not Foreclosed
3397,C,5.5,179000,360,80,2,49,787,N,P,PU,1,S,OR,2005,N,99.09537989,79.27630391,1,N,Not Foreclosed
130378,C,6.75,288000,360,80,1,48,689,N,P,SF,1,P,CA,2006,N,96.98510069,77.58808056,9,N,Foreclosed
121422,R,7,115000,360,81,2,21,623,N,R,SF,1,P,AR,2006,N,102.8172348,83.2819602,9,Y,Foreclosed
61702,C,6.5,42000,360,28,1,61,615,N,R,SF,1,P,NE,2006,N,94.83159524,26.55284667,2,N,Foreclosed
203977,C,5.75,136000,360,68,2,20,690,N,R,SF,1,I,TX,2008,N,92.47854412,62.88541,1,N,Not Foreclosed
83729,R,7.75,68000,360,51,2,21,651,N,C,SF,1,I,GA,2006,N,99.04585294,50.51338501,1,N,Not Foreclosed
210264,R,7.125,105000,360,76,2,28,768,N,C,SF,1,I,MI,2008,N,92.96393333,70.65258933,1,N,Not Foreclosed
167339,C,6.25,338000,360,90,2,37,728,N,C,SF,1,P,CA,2007,N,93.1927071,83.87343638,1,N,Not Foreclosed
117996,C,6.25,261000,360,51,1,37,759,N,R,PU,1,S,FL,2006,N,68.88296935,35.13031437,1,N,Not Foreclosed
44352,C,5.875,170000,360,49,2,29,785,N,P,CO,1,P,MI,2005,N,94.24016471,46.17768071,1,N,Not Foreclosed
59618,C,6.25,98000,180,78,1,49,745,N,C,SF,1,P,PA,2006,N,67.0517449,52.30036104,1,N,Not Foreclosed
88112,C,6,253000,360,67,1,41,614,N,R,SF,1,P,NY,2006,N,77.65901186,52.03153794,1,N,Not Foreclosed
18171,C,6.25,186000,360,80,1,43,635,N,P,PU,1,P,AZ,2005,N,95.74362366,76.59489892,9,N,Foreclosed
7262,R,6,229000,360,72,2,31,793,N,C,SF,1,P,NV,2005,N,91.66199563,65.99663686,16,Y,Not Foreclosed
151243,C,6.625,238000,360,53,1,39,731,N,C,SF,1,P,CA,2006,N,80.6297479,42.73376638,1,Y,Not Foreclosed
36308,R,6.125,91000,360,23,1,41,804,N,C,SF,1,P,FL,2005,N,88.6391978,20.38701549,1,N,Not Foreclosed
37222,B,5.875,95000,360,68,1,25,721,N,C,SF,1,P,MN,2005,N,96.74204211,65.78458863,9,N,Foreclosed
185314,R,6.375,194000,360,80,1,32,717,Y,P,PU,1,P,FL,2007,N,97.19623196,77.75698557,3,N,Foreclosed
220010,R,5.5,260000,360,87,1,28,703,N,R,PU,1,P,IL,2008,N,98.26648462,85.49184162,16,Y,Not Foreclosed
74456,R,5.5,212000,180,79,1,39,725,N,C,SF,1,P,PR,2006,N,80.0284434,63.22247028,1,N,Not Foreclosed
4342,B,5.875,300000,360,68,2,44,736,N,C,SF,1,P,NY,2005,N,93.72347333,63.73196187,3,N,Foreclosed
192987,R,6,300000,360,69,1,50,621,N,C,SF,1,P,IL,2007,N,98.95111,68.2762659,9,N,Foreclosed
9101,C,5.375,83000,180,62,2,41,792,N,C,SF,1,P,NY,2005,N,93.21955422,57.79612361,1,N,Not Foreclosed
113481,R,6.5,112000,360,74,1,38,744,Y,P,SF,1,P,AR,2006,N,94.80500893,70.15570658,9,N,Foreclosed
210375,C,6.125,282000,360,76,2,55,713,N,C,SF,1,P,WA,2008,N,98.09930142,74.55546908,9,N,Foreclosed
188373,B,6.375,128000,360,85,1,42,638,N,R,SF,1,P,IN,2007,N,98.76114063,83.94696953,9,N,Foreclosed
120710,R,6.875,180000,360,95,1,56,688,N,P,CO,1,P,WI,2006,N,98.54336111,93.61619306,1,N,Not Foreclosed
162630,B,6.5,417000,360,74,1,52,647,N,P,SF,1,P,AZ,2007,N,96.52649161,71.42960379,9,N,Foreclosed
